x, y
105.72109780277444, 0.00014999281537730322
109.87325188678248, 0.0003281714582573421
120.72907458733786, 0.0007542195841761448
131.59863214873093, 0.0014365376750560953
138.68582034097673, 0.0019980435719733395
147.73392404974132, 0.002770998441489538
155.1518054298483, 0.003489737042809298
160.4967793512215, 0.004058980225707685
167.42020574117183, 0.004898586287318588
175.13708447643768, 0.005782958074963248
182.54651363449068, 0.006468205281250345
192.37433482773315, 0.0071844016314620155
204.4842559755449, 0.007678095743387383
219.58098109167491, 0.00789882945916371
232.00046487221297, 0.007587293165765825
241.50181898862118, 0.007107249836964331
250.34706936809076, 0.006450243724508406
258.81936544942926, 0.005787047783267566
267.57164138630526, 0.005078754518022349
275.27055914970646, 0.004373666699826463
284.30387146987664, 0.0035913718208044564
294.0218137764176, 0.002813000851101458
303.9468355232806, 0.0021107316156558456
311.98067258556995, 0.0015828276464281371
324.4413609486211, 0.001036022592875065
338.0885299824969, 0.0006347337820959202
353.2856252355176, 0.00032772932762984824
374.31369717801437, 0.00011174851609908147
396.64975048336146, 0.000021056471134396656
