x, y
0.006149676193993432, -0.0016844868016264011
0.028951290607647364, 0.19935030010971755
0.07382908846300962, 0.39682249424520794
0.10733080971286124, 0.5935008497730354
0.14503673318648852, 0.8037615902588043
0.17736787264070064, 0.9888227954305876
0.19807562947623886, 1.1898091775487813
0.23668834166479816, 1.3820246111481618
0.2462013796378121, 1.4714573069724417
0.29919081472492975, 1.5877740249123338
0.3601270163683607, 1.6258298732870082
0.4209313214714378, 1.5840565367983996
0.4790317474972632, 1.462637953660478
0.5504537240988169, 1.226809801432782
0.6247609375206089, 1.0037314717208443
0.6738099634646584, 0.846018974678915
0.7052178271363942, 0.7460921196996753
0.758586464777029, 0.6005776305315923
0.8381695398129707, 0.43500419508207305
0.9722753472176425, 0.24402792418733732
1.0941477505045043, 0.11931781511520342
1.3009450387116346, 0.04735924961813997
1.1747200495930992, 0.07522104855538585
1.4371941648970548, 0.03686509046318009
1.5998390862207685, 0.009816492050857304
2.003294116095335, 0.0020039584364176153
