x, y
0.006149676193993432, -0.0016844868016264011
0.19678963820778983, 0.036719876083729536
0.3711568645554427, 0.08655745111115892
0.5392260311012043, 0.1391540993481488
0.714038408272551, 0.19627175526536586
0.9396639276151787, 0.2508626809801433
1.120164343089281, 0.3101198287545985
1.2781763984330692, 0.37812856313060694
1.408655050978013, 0.4400189316524321
1.6139355289710753, 0.5165856334573931
1.8097359431262119, 0.551553256029086
1.9852572642019601, 0.5433922079039649
2.168741838901566, 0.48049501968461594
2.334354432383239, 0.4045285373147173
2.490849677512959, 0.3408084676118151
2.671102786973898, 0.26990512660542565
2.8637376841605446, 0.20779209603510962
3.045326246092565, 0.1424649871996214
3.174073756545366, 0.10744895983477831
3.342011026550774, 0.06914140653572275
3.4852506693749423, 0.04945033668222792
3.845674452959099, 0.015141019297377538
3.6657510848490444, 0.023176214960308073
3.9971411424878327, 0.013369403868080805
4.18059274305235, 0.011878536239055139
4.532838941134575, 0.0072413570552675175
4.937926190696018, 0.003959512079685047
