x, y
0.006149676193993432, -0.0016844868016264011
0.20572562881675616, 0.01302088935739948
0.394670771809093, 0.02963825484585763
0.5511152676840286, 0.07942243333584321
0.7575987863869581, 0.16729301572617947
0.9431746425603756, 0.23101157277929568
1.1347113464823193, 0.30481647860508143
1.2979603642652704, 0.36771215417464453
1.4596168343676221, 0.38039330239012115
1.643797987670971, 0.4214789882860401
1.8179557767387262, 0.44460921869285547
1.998373499264677, 0.4540293964997957
2.148644618786024, 0.43636164699997854
2.3471151650520334, 0.4336254148021858
2.512869186659984, 0.4095388872006971
2.6598276936570957, 0.34797252826302094
2.8639499551551766, 0.27523842722070435
3.0442427366223934, 0.21658104508637568
3.2270894678963824, 0.18689998225157586
3.436578269880106, 0.12433013144590496
3.61859137380139, 0.08502952356237765
3.942982156046797, 0.060050078792246636
3.782620693577958, 0.06658956634683648
4.109603551973832, 0.05523561705354646
4.271011428010868, 0.033277992760794274
4.598161733186489, 0.01131583051868425
4.937926190696018, 0.003959512079685047
3.782620693577958, 0.06658956634683648
