x, y
105.24777336775266, 0.000048136972068397606
122.52939788483143, 0.0000417813442981729
133.3545812804412, 0.0000787545180223497
141.33876153816354, 0.00012501243492389825
154.53162363663898, 0.0003501674569751633
167.0683819981757, 0.0008188259221186899
173.85129019647894, 0.0014173602590885476
181.10752282980394, 0.002123774469166915
186.33205258690822, 0.0028899868466138318
193.70450327347515, 0.00393374672547004
201.70664450306217, 0.00511904367145273
210.65649113044947, 0.006412607354842988
218.15149903679884, 0.0073637408672392254
227.3834385752371, 0.008472880812636092
235.30422716755473, 0.009030241734920582
240.37027776114724, 0.009137016281460356
246.28472014340602, 0.009002276972731593
253.74063652275584, 0.0085130594334096
260.23299958795417, 0.008005327674061301
269.53150037506737, 0.007326270296559118
278.81732282909957, 0.0067210487338484155
287.86965264889113, 0.006144289330282632
295.62456638339984, 0.005710282853068939
303.3720844236113, 0.005086823401974113
310.5120990036943, 0.004304086392324612
317.1323019274588, 0.003615412673674437
324.98969885437174, 0.0026523416343358646
330.6167656867959, 0.002052701970797272
337.38382596874794, 0.001515679057377502
346.78164036499516, 0.001037901648041914
357.370161543094, 0.0006646328657801948
369.6692011593631, 0.00036116545633407387
383.2614307498882, 0.00019547700368073746
396.34547048941886, 0.00017845497452222259
