x, y
0.006149676193993432, -0.0016844868016264011
0.20572562881675616, 0.01302088935739948
0.39750062238679984, 0.044991196378245814
0.5538778819394068, 0.11090960001505928
0.6974668445071686, 0.18823262671299187
0.8635410758800797, 0.29543956258201926
1.0047777976080563, 0.38891920164361166
1.159254149794901, 0.46325444248434916
1.305464298491763, 0.4737174410537186
1.4767226821656094, 0.45553675201148813
1.6488548804192993, 0.45736327662801457
1.8647089785272433, 0.4530788473743089
2.028200665335611, 0.43312805555256767
2.200947264465753, 0.38023205392293963
2.4055491965851985, 0.33626008097046234
2.59933097540789, 0.27918114888776546
2.817143685618001, 0.21802063388765788
3.0336410369706006, 0.17116237387862232
3.221959929006687, 0.13488555291719553
3.4285877095506287, 0.09712603263558721
3.6230320624002537, 0.06363415119506056
3.942478270044977, 0.04251060199427748
4.115704797406914, 0.044855814222403895
4.271011428010868, 0.033277992760794274
4.598161733186489, 0.01131583051868425
4.937926190696018, 0.003959512079685047
3.7859474746758646, 0.046631665071101266
