mu  pmu  pmuanyl
0.010000 2.196676e+00 1.941180e+00
0.010393 2.270272e+00 1.938919e+00
0.010801 2.259846e+00 1.936572e+00
0.011225 2.174485e+00 1.934137e+00
0.011665 2.162093e+00 1.931611e+00
0.012123 1.811983e+00 1.928990e+00
0.012599 2.324719e+00 1.926272e+00
0.013094 1.677680e+00 1.923452e+00
0.013608 2.032834e+00 1.920527e+00
0.014142 2.128641e+00 1.917494e+00
0.014697 2.048236e+00 1.914349e+00
0.015274 1.917601e+00 1.911087e+00
0.015873 1.896423e+00 1.907705e+00
0.016496 2.219338e+00 1.904199e+00
0.017144 1.945685e+00 1.900564e+00
0.017817 1.780864e+00 1.896797e+00
0.018516 2.196918e+00 1.892892e+00
0.019243 1.817983e+00 1.888845e+00
0.019999 1.749313e+00 1.884651e+00
0.020784 2.466137e+00 1.880306e+00
0.021600 1.770321e+00 1.875805e+00
0.022448 2.065887e+00 1.871142e+00
0.023329 1.918103e+00 1.866313e+00
0.024245 1.610750e+00 1.861311e+00
0.025196 2.131123e+00 1.856132e+00
0.026185 1.833134e+00 1.850770e+00
0.027213 2.032959e+00 1.845219e+00
0.028282 1.668496e+00 1.839474e+00
0.029392 1.965320e+00 1.833529e+00
0.030546 1.917719e+00 1.827377e+00
0.031745 2.050313e+00 1.821013e+00
0.032991 1.701597e+00 1.814431e+00
0.034286 1.827158e+00 1.807624e+00
0.035632 1.735308e+00 1.800585e+00
0.037031 1.933406e+00 1.793309e+00
0.038484 1.712391e+00 1.785789e+00
0.039995 1.729078e+00 1.778018e+00
0.041565 2.055240e+00 1.769990e+00
0.043197 1.487914e+00 1.761697e+00
0.044893 1.721678e+00 1.753134e+00
0.046655 1.883344e+00 1.744294e+00
0.048486 1.728307e+00 1.735169e+00
0.050390 1.533857e+00 1.725753e+00
0.052368 1.802174e+00 1.716040e+00
0.054423 1.584609e+00 1.706023e+00
0.056560 1.639830e+00 1.695695e+00
0.058780 1.743982e+00 1.685049e+00
0.061088 1.651471e+00 1.674080e+00
0.063486 1.691612e+00 1.662781e+00
0.065978 1.553728e+00 1.651146e+00
0.068568 1.625558e+00 1.639169e+00
0.071260 1.529904e+00 1.626844e+00
0.074057 1.483101e+00 1.614166e+00
0.076964 1.490506e+00 1.601129e+00
0.079985 1.546094e+00 1.587729e+00
0.083125 1.448544e+00 1.573961e+00
0.086388 1.422081e+00 1.559821e+00
0.089780 1.368365e+00 1.545305e+00
0.093304 1.456194e+00 1.530408e+00
0.096967 1.342457e+00 1.515130e+00
0.100773 1.324042e+00 1.499466e+00
0.104729 1.367251e+00 1.483415e+00
0.108840 1.248330e+00 1.466976e+00
0.113113 1.301875e+00 1.450149e+00
0.117553 1.398040e+00 1.432932e+00
0.122168 1.132126e+00 1.415327e+00
0.126964 1.191890e+00 1.397335e+00
0.131948 1.171533e+00 1.378958e+00
0.137127 1.162879e+00 1.360200e+00
0.142510 1.136081e+00 1.341064e+00
0.148105 1.098661e+00 1.321556e+00
0.153919 1.083591e+00 1.301681e+00
0.159961 1.037574e+00 1.281445e+00
0.166240 1.027746e+00 1.260858e+00
0.172766 9.936343e-01 1.239926e+00
0.179548 9.606332e-01 1.218662e+00
0.186596 9.287074e-01 1.197074e+00
0.193921 9.397772e-01 1.175176e+00
0.201534 8.558356e-01 1.152981e+00
0.209445 8.196238e-01 1.130502e+00
0.217667 8.447304e-01 1.107757e+00
0.226212 7.876466e-01 1.084760e+00
0.235092 7.544342e-01 1.061530e+00
0.244320 7.325970e-01 1.038086e+00
0.253911 7.145373e-01 1.014447e+00
0.263879 6.721313e-01 9.906348e-01
0.274238 6.704767e-01 9.666710e-01
0.285003 6.337322e-01 9.425785e-01
0.296191 6.015539e-01 9.183811e-01
0.307818 5.788315e-01 8.941036e-01
0.319902 5.467944e-01 8.697714e-01
0.332460 5.090102e-01 8.454105e-01
0.345511 5.368780e-01 8.210479e-01
0.359074 4.554224e-01 7.967108e-01
0.373170 4.556614e-01 7.724269e-01
