mu  pmu  pmuanyl
0.010000 9.636552e-01 0.000000e+00
0.010393 1.159069e+00 0.000000e+00
0.010801 1.338345e+00 0.000000e+00
0.011225 3.434112e+00 0.000000e+00
0.011665 2.478297e+00 0.000000e+00
0.012123 9.936185e-01 0.000000e+00
0.012599 1.338521e+00 0.000000e+00
0.013094 3.311901e+00 0.000000e+00
0.013608 2.301578e+00 0.000000e+00
0.014142 1.022142e+00 0.000000e+00
0.014697 1.803144e+00 0.000000e+00
0.015274 3.470067e+00 0.000000e+00
0.015873 1.062407e+00 0.000000e+00
0.016496 1.606435e+00 0.000000e+00
0.017144 3.372556e+00 0.000000e+00
0.017817 1.081722e+00 0.000000e+00
0.018516 1.821509e+00 0.000000e+00
0.019243 2.879444e+00 0.000000e+00
0.019999 1.325107e+00 0.000000e+00
0.020784 3.245592e+00 0.000000e+00
0.021600 1.115356e+00 0.000000e+00
0.022448 2.039129e+00 0.000000e+00
0.023329 2.168643e+00 0.000000e+00
0.024245 1.788623e+00 0.000000e+00
0.025196 2.294749e+00 0.000000e+00
0.026185 1.932061e+00 0.000000e+00
0.027213 2.124664e+00 0.000000e+00
0.028282 2.385145e+00 0.000000e+00
0.029392 1.475390e+00 0.000000e+00
0.030546 3.075930e+00 0.000000e+00
0.031745 1.062472e+00 0.000000e+00
0.032991 2.336776e+00 0.000000e+00
0.034286 3.232232e+00 0.000000e+00
0.035632 5.408941e-01 0.000000e+00
0.037031 2.537257e+00 0.000000e+00
0.038484 2.942221e+00 0.000000e+00
0.039995 9.637735e-01 0.000000e+00
0.041565 1.796777e+00 0.000000e+00
0.043197 2.677019e+00 0.000000e+00
0.044893 2.575900e+00 0.000000e+00
0.046655 2.478601e+00 0.000000e+00
0.048486 2.434664e+00 0.000000e+00
0.050390 1.290875e+00 0.000000e+00
0.052368 2.024188e+00 0.000000e+00
0.054423 2.124795e+00 0.000000e+00
0.056560 2.214913e+00 0.000000e+00
0.058780 2.172235e+00 0.000000e+00
0.061088 2.129621e+00 0.000000e+00
0.063486 2.087127e+00 0.000000e+00
0.065978 2.044804e+00 0.000000e+00
0.068568 1.967566e+00 0.000000e+00
0.071260 2.535597e+00 0.000000e+00
0.074057 2.147041e+00 0.000000e+00
0.076964 1.940733e+00 0.000000e+00
0.079985 2.409582e+00 0.000000e+00
0.083125 1.999762e+00 0.000000e+00
0.086388 2.370423e+00 0.000000e+00
0.089780 2.012545e+00 0.000000e+00
0.093304 2.298011e+00 0.000000e+00
0.096967 2.211208e+00 0.000000e+00
0.100773 2.103778e+00 0.000000e+00
0.104729 2.231344e+00 0.000000e+00
0.108840 2.279868e+00 0.000000e+00
0.113113 2.172452e+00 0.000000e+00
0.117553 2.213356e+00 0.000000e+00
0.122168 2.169191e+00 0.000000e+00
0.126964 2.277005e+00 0.000000e+00
0.131948 2.136221e+00 0.000000e+00
0.137127 2.213648e+00 0.000000e+00
0.142510 2.163842e+00 0.000000e+00
0.148105 2.309838e+00 0.000000e+00
0.153919 2.144328e+00 0.000000e+00
