mu  pmu  pmuanyl
88.407334 0.000000e+00 2.798405e-06
91.877824 0.000000e+00 2.496283e-06
95.484551 6.424592e-06 2.226674e-06
99.232862 0.000000e+00 1.986093e-06
103.128316 0.000000e+00 1.771428e-06
107.176689 0.000000e+00 1.579898e-06
111.383983 0.000000e+00 1.409019e-06
115.756437 0.000000e+00 1.256572e-06
120.300535 0.000000e+00 1.120577e-06
125.023015 0.000000e+00 9.992644e-07
129.930878 0.000000e+00 8.910534e-07
135.031404 0.000000e+00 7.945339e-07
140.332154 0.000000e+00 7.084465e-07
145.840988 0.000000e+00 6.316669e-07
151.566076 0.000000e+00 5.631915e-07
157.515906 0.000000e+00 5.021246e-07
163.699300 0.000000e+00 4.476666e-07
170.125428 0.000000e+00 3.991043e-07
176.803818 0.000000e+00 3.558007e-07
183.744372 0.000000e+00 3.171877e-07
190.957383 0.000000e+00 2.827584e-07
198.453546 0.000000e+00 2.520605e-07
206.243975 2.974387e-06 2.246903e-07
214.340223 0.000000e+00 2.002878e-07
222.754295 0.000000e+00 1.785319e-07
231.498667 0.000000e+00 1.591361e-07
240.586305 0.000000e+00 1.418447e-07
250.030685 0.000000e+00 1.264298e-07
259.845810 0.000000e+00 1.126882e-07
270.046235 0.000000e+00 1.004384e-07
280.647085 0.000000e+00 8.951879e-08
291.664078 0.000000e+00 7.978509e-08
303.113550 0.000000e+00 7.110869e-08
315.012480 0.000000e+00 6.337490e-08
327.378510 0.000000e+00 5.648145e-08
340.229977 0.000000e+00 5.033713e-08
353.585937 0.000000e+00 4.486064e-08
367.466194 0.000000e+00 3.997947e-08
381.891330 0.000000e+00 3.562898e-08
396.882735 0.000000e+00 3.175153e-08
412.462638 0.000000e+00 2.829575e-08
428.654141 0.000000e+00 2.521581e-08
445.481252 0.000000e+00 2.247089e-08
462.968923 0.000000e+00 2.002458e-08
481.143084 0.000000e+00 1.784441e-08
500.030684 0.000000e+00 1.590146e-08
519.659730 0.000000e+00 1.416994e-08
540.059328 0.000000e+00 1.262686e-08
561.259726 0.000000e+00 1.125172e-08
583.292359 0.000000e+00 1.002627e-08
606.189899 0.000000e+00 8.934215e-09
629.986298 0.000000e+00 7.961047e-09
654.716840 0.000000e+00 7.093833e-09
680.418197 0.000000e+00 6.321044e-09
707.128478 0.000000e+00 5.632404e-09
734.887289 0.000000e+00 5.018756e-09
763.735792 0.000000e+00 4.471938e-09
793.716762 0.000000e+00 3.984675e-09
824.874655 0.000000e+00 3.550484e-09
857.255673 0.000000e+00 3.163588e-09
890.907830 0.000000e+00 2.818838e-09
925.881025 0.000000e+00 2.511644e-09
962.227117 0.000000e+00 2.237917e-09
1000.000000 0.000000e+00 1.994012e-09
