mu  pmu  pmuanyl
0.010000 3.064832e+00 0.000000e+00
0.010393 0.000000e+00 0.000000e+00
0.010801 0.000000e+00 0.000000e+00
0.011225 0.000000e+00 0.000000e+00
0.011665 2.627345e-01 0.000000e+00
0.012123 2.528102e+00 0.000000e+00
0.012599 9.730434e-01 0.000000e+00
0.013094 0.000000e+00 0.000000e+00
0.013608 0.000000e+00 0.000000e+00
0.014142 8.668920e-01 0.000000e+00
0.014697 2.293904e+00 0.000000e+00
0.015274 0.000000e+00 0.000000e+00
0.015873 0.000000e+00 0.000000e+00
0.016496 9.289351e-01 0.000000e+00
0.017144 1.787693e+00 0.000000e+00
0.017817 0.000000e+00 0.000000e+00
0.018516 0.000000e+00 0.000000e+00
0.019243 2.548272e+00 0.000000e+00
0.019999 0.000000e+00 0.000000e+00
0.020784 0.000000e+00 0.000000e+00
0.021600 2.270275e+00 0.000000e+00
0.022448 0.000000e+00 0.000000e+00
0.023329 3.941259e-01 0.000000e+00
0.024245 1.643367e+00 0.000000e+00
0.025196 0.000000e+00 0.000000e+00
0.026185 1.872692e+00 0.000000e+00
0.027213 0.000000e+00 0.000000e+00
0.028282 9.753133e-01 0.000000e+00
0.029392 8.341982e-01 0.000000e+00
0.030546 6.020161e-01 0.000000e+00
0.031745 1.062006e+00 0.000000e+00
0.032991 6.502945e-01 0.000000e+00
0.034286 8.939014e-01 0.000000e+00
0.035632 1.462231e+00 0.000000e+00
0.037031 0.000000e+00 0.000000e+00
0.038484 1.433491e+00 0.000000e+00
0.039995 2.298906e-01 0.000000e+00
0.041565 1.106035e+00 0.000000e+00
0.043197 1.277108e+00 0.000000e+00
0.044893 2.730818e-01 0.000000e+00
0.046655 9.853752e-01 0.000000e+00
0.048486 1.200996e+00 0.000000e+00
0.050390 1.155631e+00 0.000000e+00
0.052368 2.341009e-01 0.000000e+00
0.054423 8.447184e-01 0.000000e+00
0.056560 1.083748e+00 0.000000e+00
0.058780 1.042812e+00 0.000000e+00
0.061088 1.003422e+00 0.000000e+00
0.063486 1.013796e+00 0.000000e+00
0.065978 9.755016e-01 0.000000e+00
0.068568 9.386541e-01 0.000000e+00
0.071260 9.462078e-01 0.000000e+00
0.074057 9.104668e-01 0.000000e+00
0.076964 8.760759e-01 0.000000e+00
0.079985 8.813014e-01 0.000000e+00
0.083125 8.480121e-01 0.000000e+00
0.086388 1.667438e+00 0.000000e+00
0.089780 8.192957e-01 0.000000e+00
0.093304 7.883485e-01 0.000000e+00
0.096967 1.580355e+00 0.000000e+00
0.100773 7.603301e-01 0.000000e+00
0.104729 7.608747e-01 0.000000e+00
0.108840 1.464268e+00 0.000000e+00
0.113113 7.315748e-01 0.000000e+00
0.117553 1.407882e+00 0.000000e+00
0.122168 1.229267e+00 0.000000e+00
0.126964 8.448815e-01 0.000000e+00
0.131948 1.347204e+00 0.000000e+00
0.137127 1.251616e+00 0.000000e+00
0.142510 1.096808e+00 0.000000e+00
0.148105 1.117460e+00 0.000000e+00
0.153919 1.075250e+00 0.000000e+00
0.159961 1.245394e+00 0.000000e+00
0.166240 1.345841e+00 0.000000e+00
0.172766 1.295005e+00 0.000000e+00
0.179548 1.280228e+00 0.000000e+00
0.186596 1.248295e+00 0.000000e+00
0.193921 1.216948e+00 0.000000e+00
0.201534 1.353471e+00 0.000000e+00
0.209445 1.302346e+00 0.000000e+00
0.217667 1.281314e+00 0.000000e+00
0.226212 1.368400e+00 0.000000e+00
0.235092 1.368858e+00 0.000000e+00
0.244320 1.304608e+00 0.000000e+00
0.253911 1.412246e+00 0.000000e+00
0.263879 1.393745e+00 0.000000e+00
0.274238 1.341099e+00 0.000000e+00
0.285003 1.365718e+00 0.000000e+00
0.296191 1.407258e+00 0.000000e+00
0.307818 1.413841e+00 0.000000e+00
0.319902 1.379598e+00 0.000000e+00
0.332460 1.438110e+00 0.000000e+00
0.345511 1.445882e+00 0.000000e+00
0.359074 1.382731e+00 0.000000e+00
0.373170 1.387992e+00 0.000000e+00
0.387819 1.430397e+00 0.000000e+00
0.403043 1.391575e+00 0.000000e+00
0.418865 1.390230e+00 0.000000e+00
0.435307 1.365880e+00 0.000000e+00
0.452396 1.361709e+00 0.000000e+00
0.470155 1.336348e+00 0.000000e+00
0.488611 1.342324e+00 0.000000e+00
0.507792 1.339905e+00 0.000000e+00
0.527725 1.283485e+00 0.000000e+00
0.548442 1.251769e+00 0.000000e+00
0.569971 1.269012e+00 0.000000e+00
0.592346 1.231426e+00 0.000000e+00
0.615599 1.214783e+00 0.000000e+00
0.639764 1.183269e+00 0.000000e+00
0.664879 9.910662e-01 0.000000e+00
0.690979 7.362917e-01 0.000000e+00
0.718104 6.145849e-01 0.000000e+00
0.746294 5.256624e-01 0.000000e+00
0.775590 4.307260e-01 0.000000e+00
0.806036 3.764327e-01 0.000000e+00
0.837678 3.219678e-01 0.000000e+00
0.870561 2.922035e-01 0.000000e+00
0.904736 2.439032e-01 0.000000e+00
0.940252 2.053540e-01 0.000000e+00
0.977162 1.881878e-01 0.000000e+00
1.015521 1.659894e-01 0.000000e+00
1.055386 1.422956e-01 0.000000e+00
1.096816 1.257435e-01 0.000000e+00
1.139872 1.048613e-01 0.000000e+00
