mu  pmu  pmuanyl
0.010000 2.586924e+00 1.941180e+00
0.010393 2.489208e+00 1.938919e+00
0.010801 2.395184e+00 1.936572e+00
0.011225 1.930974e+00 1.934137e+00
0.011665 2.277592e+00 1.931611e+00
0.012123 2.537596e+00 1.928990e+00
0.012599 2.830203e+00 1.926272e+00
0.013094 2.029124e+00 1.923452e+00
0.013608 2.158002e+00 1.920527e+00
0.014142 1.977608e+00 1.917494e+00
0.014697 2.426208e+00 1.914349e+00
0.015274 2.517666e+00 1.911087e+00
0.015873 2.598753e+00 1.907705e+00
0.016496 2.161528e+00 1.904199e+00
0.017144 2.039098e+00 1.900564e+00
0.017817 2.589940e+00 1.896797e+00
0.018516 2.076759e+00 1.892892e+00
0.019243 2.325310e+00 1.888845e+00
0.019999 2.307398e+00 1.884651e+00
0.020784 2.152961e+00 1.880306e+00
0.021600 2.298223e+00 1.875805e+00
0.022448 2.273705e+00 1.871142e+00
0.023329 2.457552e+00 1.866313e+00
0.024245 2.249371e+00 1.861311e+00
0.025196 2.108908e+00 1.856132e+00
0.026185 2.349657e+00 1.850770e+00
0.027213 2.132443e+00 1.845219e+00
0.028282 2.249667e+00 1.839474e+00
0.029392 2.069540e+00 1.833529e+00
0.030546 2.426263e+00 1.827377e+00
0.031745 2.136394e+00 1.821013e+00
0.032991 2.055696e+00 1.814431e+00
0.034286 2.426676e+00 1.807624e+00
0.035632 2.040684e+00 1.800585e+00
0.037031 2.133529e+00 1.793309e+00
0.038484 2.252783e+00 1.785789e+00
0.039995 2.080282e+00 1.778018e+00
0.041565 2.102630e+00 1.769990e+00
0.043197 2.055579e+00 1.761697e+00
0.044893 2.211548e+00 1.753134e+00
0.046655 2.098039e+00 1.744294e+00
0.048486 1.975531e+00 1.735169e+00
0.050390 2.109038e+00 1.725753e+00
0.052368 2.042724e+00 1.716040e+00
0.054423 2.145421e+00 1.706023e+00
0.056560 2.052020e+00 1.695695e+00
0.058780 1.962615e+00 1.685049e+00
0.061088 1.980044e+00 1.674080e+00
0.063486 1.949304e+00 1.662781e+00
0.065978 2.066420e+00 1.651146e+00
0.068568 1.947578e+00 1.639169e+00
0.071260 1.942694e+00 1.626844e+00
0.074057 1.982604e+00 1.614166e+00
0.076964 1.844125e+00 1.601129e+00
0.079985 1.861879e+00 1.587729e+00
0.083125 1.959771e+00 1.573961e+00
0.086388 1.804812e+00 1.559821e+00
0.089780 1.861241e+00 1.545305e+00
0.093304 1.745976e+00 1.530408e+00
0.096967 1.824233e+00 1.515130e+00
0.100773 1.769203e+00 1.499466e+00
0.104729 1.762459e+00 1.483415e+00
0.108840 1.708733e+00 1.466976e+00
0.113113 1.681276e+00 1.450149e+00
0.117553 1.659403e+00 1.432932e+00
0.122168 1.699737e+00 1.415327e+00
0.126964 1.596986e+00 1.397335e+00
0.131948 1.621444e+00 1.378958e+00
0.137127 1.606086e+00 1.360200e+00
0.142510 1.545419e+00 1.341064e+00
0.148105 1.600343e+00 1.321556e+00
0.153919 1.426332e+00 1.301681e+00
0.159961 1.477356e+00 1.281445e+00
0.166240 1.505668e+00 1.260858e+00
0.172766 1.473076e+00 1.239926e+00
0.179548 1.273354e+00 1.218662e+00
0.186596 1.363893e+00 1.197074e+00
0.193921 1.341218e+00 1.175176e+00
0.201534 1.311372e+00 1.152981e+00
0.209445 1.261838e+00 1.130502e+00
0.217667 1.233447e+00 1.107757e+00
0.226212 1.233218e+00 1.084760e+00
0.235092 1.195558e+00 1.061530e+00
0.244320 1.136090e+00 1.038086e+00
0.253911 1.120712e+00 1.014447e+00
0.263879 1.096927e+00 9.906348e-01
0.274238 1.045295e+00 9.666710e-01
0.285003 1.027890e+00 9.425785e-01
0.296191 9.796210e-01 9.183811e-01
0.307818 9.585175e-01 8.941036e-01
0.319902 9.354250e-01 8.697714e-01
0.332460 9.042973e-01 8.454105e-01
0.345511 8.539507e-01 8.210479e-01
0.359074 8.236417e-01 7.967108e-01
0.373170 7.906568e-01 7.724269e-01
0.387819 7.517773e-01 7.482242e-01
0.403043 7.251152e-01 7.241312e-01
0.418865 6.993947e-01 7.001760e-01
0.435307 6.617335e-01 6.763870e-01
0.452396 6.398289e-01 6.527926e-01
0.470155 5.963284e-01 6.294205e-01
0.488611 5.695105e-01 6.062983e-01
0.507792 5.369834e-01 5.834531e-01
0.527725 5.286239e-01 5.609111e-01
0.548442 4.767855e-01 5.386981e-01
0.569971 4.636827e-01 5.168387e-01
0.592346 4.261023e-01 4.953565e-01
0.615599 4.009211e-01 4.742743e-01
0.639764 3.759415e-01 4.536132e-01
0.664879 3.648958e-01 4.333932e-01
0.690979 3.298638e-01 4.136331e-01
0.718104 3.222720e-01 3.943499e-01
0.746294 2.885512e-01 3.755591e-01
0.775590 2.722430e-01 3.572745e-01
0.806036 2.558877e-01 3.395085e-01
0.837678 2.362063e-01 3.222716e-01
0.870561 2.160403e-01 3.055725e-01
0.904736 2.040159e-01 2.894182e-01
0.940252 1.911045e-01 2.738141e-01
0.977162 1.652827e-01 2.587636e-01
1.015521 1.659243e-01 2.442688e-01
1.055386 1.417700e-01 2.303296e-01
1.096816 1.389647e-01 2.169447e-01
1.139872 1.226749e-01 2.041110e-01
1.184619 1.150901e-01 1.918240e-01
1.231122 1.056316e-01 1.800778e-01
1.279450 9.399115e-02 1.688650e-01
1.329676 8.938919e-02 1.581770e-01
1.381873 7.842335e-02 1.480042e-01
1.436120 7.302684e-02 1.383357e-01
1.492496 7.073687e-02 1.291596e-01
1.551084 1.676831e-01 1.204635e-01
1.611973 3.270359e-01 1.122338e-01
1.675252 2.591751e-01 1.044565e-01
1.741016 1.353347e-01 9.711704e-02
1.809360 1.120611e-02 9.020023e-02
1.880388 1.227011e-02 8.369066e-02
1.954204 6.976645e-02 7.757264e-02
2.030918 1.139509e-01 7.183029e-02
2.110643 1.358160e-01 6.644765e-02
2.193497 1.523606e-01 6.140876e-02
2.279605 1.536597e-01 5.669771e-02
2.369092 1.481507e-01 5.229876e-02
2.462092 9.143941e-02 4.819634e-02
2.558744 6.257353e-02 4.437516e-02
2.659189 4.706367e-02 4.082024e-02
2.763577 3.744312e-02 3.751695e-02
2.872063 3.310753e-02 3.445107e-02
2.984808 2.764060e-02 3.160879e-02
3.101979 2.299023e-02 2.897676e-02
3.223749 2.147118e-02 2.654213e-02
3.350299 2.170359e-02 2.429252e-02
3.481818 2.008056e-02 2.221608e-02
3.618499 1.719664e-02 2.030147e-02
3.760545 1.729076e-02 1.853787e-02
3.908168 1.520644e-02 1.691499e-02
4.061586 1.411562e-02 1.542305e-02
4.221026 1.308552e-02 1.405278e-02
4.386726 1.322877e-02 1.279545e-02
4.558929 1.027528e-02 1.164277e-02
4.737893 9.887157e-03 1.058699e-02
4.923883 7.951741e-03 9.620788e-03
5.117173 8.334540e-03 8.737309e-03
5.318051 8.282662e-03 7.930135e-03
5.526815 6.072230e-03 7.193266e-03
5.743774 6.208044e-03 6.521102e-03
5.969250 5.973548e-03 5.908428e-03
6.203576 4.846277e-03 5.350391e-03
6.447102 4.337878e-03 4.842483e-03
6.700188 3.965323e-03 4.380524e-03
6.963208 4.217177e-03 3.960644e-03
7.236553 3.381568e-03 3.579262e-03
7.520629 2.603069e-03 3.233069e-03
7.815857 2.594199e-03 2.919016e-03
8.122674 2.582285e-03 2.634290e-03
8.441535 2.401920e-03 2.376305e-03
8.772913 2.390889e-03 2.142683e-03
9.117299 1.073603e-03 1.931240e-03
9.475205 1.992311e-03 1.739972e-03
9.847161 1.491043e-03 1.567046e-03
10.233718 1.093122e-03 1.410780e-03
10.635450 1.051831e-03 1.269640e-03
11.052951 1.012100e-03 1.142220e-03
11.486843 1.034737e-03 1.027240e-03
11.937766 1.288491e-03 9.235323e-04
12.406392 8.453327e-04 8.300310e-04
12.893413 5.964949e-04 7.457670e-04
13.399553 6.261420e-04 6.698584e-04
13.925561 4.016606e-04 6.015033e-04
14.472219 6.763552e-04 5.399732e-04
15.040336 2.324312e-04 4.846070e-04
15.630754 5.367638e-04 4.348046e-04
16.244350 2.152036e-04 3.900224e-04
16.882033 3.313196e-04 3.497674e-04
17.544749 3.586553e-04 3.135936e-04
18.233480 3.067625e-04 2.810971e-04
18.949248 3.136237e-04 2.519129e-04
19.693113 1.952676e-04 2.257109e-04
20.466180 2.049729e-04 2.021928e-04
21.269594 1.643587e-04 1.810894e-04
22.104546 9.489024e-05 1.621577e-04
22.972275 6.087064e-05 1.451785e-04
23.874068 1.171428e-04 1.299540e-04
24.811261 1.127179e-04 1.163061e-04
25.785244 1.355753e-04 1.040742e-04
26.797461 1.304543e-04 9.311392e-05
27.849414 5.021065e-05 8.329502e-05
28.942661 4.831405e-05 7.450043e-05
30.078825 1.394673e-04 6.662485e-05
31.259590 2.236653e-05 5.957355e-05
32.486707 0.000000e+00 5.326141e-05
33.761994 8.283499e-05 4.761195e-05
35.087345 3.985304e-05 4.255643e-05
36.464722 3.834767e-05 3.803316e-05
37.896170 9.224792e-05 3.398674e-05
39.383810 1.775269e-05 3.036744e-05
40.929848 1.708212e-05 2.713065e-05
42.536577 0.000000e+00 2.423635e-05
44.206380 0.000000e+00 2.164865e-05
45.941731 7.609297e-05 1.933538e-05
47.745205 1.464374e-05 1.726769e-05
49.619476 1.409061e-05 1.541974e-05
51.567322 0.000000e+00 1.376837e-05
53.591633 1.304623e-05 1.229283e-05
55.695409 0.000000e+00 1.097454e-05
57.881770 1.207925e-05 9.796872e-06
60.153959 3.486896e-05 8.744929e-06
62.515344 1.118395e-05 7.805380e-06
64.969426 0.000000e+00 6.966295e-06
67.519845 1.035501e-05 6.217000e-06
70.170383 0.000000e+00 5.547944e-06
72.924969 1.917501e-05 4.950585e-06
75.787689 0.000000e+00 4.417283e-06
78.762786 1.775378e-05 3.941205e-06
81.854673 8.541584e-06 3.516244e-06
85.067934 0.000000e+00 3.136937e-06
88.407334 2.372547e-05 2.798405e-06
91.877824 0.000000e+00 2.496283e-06
95.484551 0.000000e+00 2.226674e-06
99.232862 0.000000e+00 1.986093e-06
103.128316 0.000000e+00 1.771428e-06
107.176689 6.523514e-06 1.579898e-06
111.383983 6.277102e-06 1.409019e-06
115.756437 0.000000e+00 1.256572e-06
120.300535 5.811849e-06 1.120577e-06
125.023015 0.000000e+00 9.992644e-07
129.930878 0.000000e+00 8.910534e-07
135.031404 0.000000e+00 7.945339e-07
140.332154 0.000000e+00 7.084465e-07
145.840988 0.000000e+00 6.316669e-07
151.566076 0.000000e+00 5.631915e-07
157.515906 0.000000e+00 5.021246e-07
163.699300 4.271054e-06 4.476666e-07
170.125428 0.000000e+00 3.991043e-07
176.803818 0.000000e+00 3.558007e-07
183.744372 0.000000e+00 3.171877e-07
190.957383 0.000000e+00 2.827584e-07
198.453546 0.000000e+00 2.520605e-07
206.243975 0.000000e+00 2.246903e-07
214.340223 0.000000e+00 2.002878e-07
222.754295 0.000000e+00 1.785319e-07
231.498667 0.000000e+00 1.591361e-07
240.586305 0.000000e+00 1.418447e-07
250.030685 0.000000e+00 1.264298e-07
259.845810 0.000000e+00 1.126882e-07
270.046235 0.000000e+00 1.004384e-07
280.647085 0.000000e+00 8.951879e-08
291.664078 0.000000e+00 7.978509e-08
303.113550 0.000000e+00 7.110869e-08
315.012480 0.000000e+00 6.337490e-08
327.378510 0.000000e+00 5.648145e-08
340.229977 0.000000e+00 5.033713e-08
353.585937 0.000000e+00 4.486064e-08
367.466194 0.000000e+00 3.997947e-08
381.891330 0.000000e+00 3.562898e-08
396.882735 0.000000e+00 3.175153e-08
412.462638 0.000000e+00 2.829575e-08
428.654141 0.000000e+00 2.521581e-08
445.481252 0.000000e+00 2.247089e-08
462.968923 0.000000e+00 2.002458e-08
481.143084 0.000000e+00 1.784441e-08
500.030684 0.000000e+00 1.590146e-08
519.659730 0.000000e+00 1.416994e-08
540.059328 0.000000e+00 1.262686e-08
561.259726 0.000000e+00 1.125172e-08
583.292359 0.000000e+00 1.002627e-08
606.189899 0.000000e+00 8.934215e-09
629.986298 0.000000e+00 7.961047e-09
654.716840 0.000000e+00 7.093833e-09
680.418197 0.000000e+00 6.321044e-09
707.128478 0.000000e+00 5.632404e-09
734.887289 0.000000e+00 5.018756e-09
763.735792 0.000000e+00 4.471938e-09
793.716762 0.000000e+00 3.984675e-09
824.874655 0.000000e+00 3.550484e-09
857.255673 0.000000e+00 3.163588e-09
890.907830 0.000000e+00 2.818838e-09
925.881025 0.000000e+00 2.511644e-09
962.227117 0.000000e+00 2.237917e-09
1000.000000 0.000000e+00 1.994012e-09
